news_url,title,text,source_name,date,topics,tickers
https://nypost.com/2025/11/14/business/warren-buffetts-berkshire-hathaway-reveals-4b-stake-in-google-parent-sells-more-apple/,"Warren Buffett's Berkshire Hathaway reveals $4B stake in Google parent, sells more Apple","In a filing with the Securities and Exchange Commission, Berkshire said it owned 17.85 million Alphabet shares as of Sept. 30.",New York Post,"Fri, 14 Nov 2025 16:57:20 -0500",['wbuffett'],GOOGL
https://www.youtube.com/watch?v=6-JNRdDX44U,Google Launches Agentic Shopping Tools Ahead of Holidays,"Google is testing new AI shopping tools through its Gemini platform, aimed at making search and checkout more seamless. Google VP of Consumer Shopping Product Lilian Rincon speaks with Caroline Hyde and Ed Ludlow on “Bloomberg Tech.",Bloomberg Technology,"Fri, 14 Nov 2025 16:55:07 -0500",[],GOOGL
https://www.benzinga.com/trading-ideas/long-ideas/25/11/48882292/bill-ackman-cuts-alphabet-stake-as-warren-buffetts-berkshire-hathaway-builds-its-own?utm_source=snapi,Bill Ackman Cuts Alphabet Stake As Warren Buffett's Berkshire Hathaway Builds Its Own,"The Pershing Square Capital Management hedge fund, run by Bill Ackman , made several small changes in the third quarter.",Benzinga,"Fri, 14 Nov 2025 16:52:51 -0500","['wbuffett', 'paywall']",GOOGL
https://www.businessinsider.com/warren-buffett-berkshire-hathaway-alphabet-google-stock-portfolio-ceo-retirement-2025-11,Warren Buffett's Berkshire Hathaway reveals $4.3 billion Alphabet stake in his final weeks as CEO,Warren Buffett's Berkshire Hathaway built a $4.3 billion stake in Alphabet last quarter. The billionaire investor's company published its third-quarter stock portfolio on Friday.,Business Insider,"Fri, 14 Nov 2025 16:48:40 -0500","['CEO', 'wbuffett', 'paywall']",GOOGL
https://www.reuters.com/business/finance/berkshire-buys-shares-google-parent-alphabet-sells-more-apple-2025-11-14/,"Berkshire buys shares of Google parent Alphabet, sells more Apple","Berkshire Hathaway on Friday revealed a $4.3 billion stake in Google parent Alphabet and said it further reduced its stake in Apple , detailing its equity portfolio for the last time before Warren Buffett ends his 60-year run as chief executive.",Reuters,"Fri, 14 Nov 2025 16:40:11 -0500",[],GOOGL
https://www.benzinga.com/trading-ideas/long-ideas/25/11/48881510/warren-buffett-initiates-alphabet-position-trims-apple-in-q3-here-are-berkshires-moves?utm_source=snapi,"Warren Buffett Initiates Alphabet Position, Trims Apple In Q3 — Here Are Berkshire's Moves",Legendary investor Warren Buffett and Berkshire Hathaway Inc.  (NYSE: BRK) (NYSE: BRK) unveiled their latest transactions with a 13F filing showing their third-quarter moves.,Benzinga,"Fri, 14 Nov 2025 16:36:41 -0500","['wbuffett', 'paywall']",GOOGL
https://www.wsj.com/finance/stocks/berkshire-buys-shares-of-alphabet-and-pares-apple-stake-b8325f16,Berkshire Buys Shares of Alphabet and Pares Apple Stake,"Warren Buffett's conglomerate was a net seller of stocks during the third quarter, but it did add a position in Google's parent company.",WSJ,"Fri, 14 Nov 2025 16:18:00 -0500",['paywall'],GOOGL
https://www.reuters.com/business/google-invest-40-billion-new-data-centers-texas-bloomberg-news-reports-2025-11-14/,"Google to invest $40 billion in new data centers in Texas, Bloomberg News reports","Alphabet's Google will invest $40 billion in three new data centers in Texas through 2027, Bloomberg News reported on Friday.",Reuters,"Fri, 14 Nov 2025 16:14:45 -0500",[],GOOGL
https://www.cnbc.com/2025/11/14/warren-buffetts-berkshire-hathaway-reveals-new-position-in-alphabet.html,Warren Buffett's Berkshire Hathaway reveals new position in Alphabet,Warren Buffett's Berkshire Hathaway reveals new position in Alphabet,CNBC,"Fri, 14 Nov 2025 16:14:40 -0500",['wbuffett'],GOOGL
https://seekingalpha.com/article/4843947-artisan-value-fund-q3-2025-top-contributors-detractors,Artisan Value Fund Q3 2025 Top Contributors And Detractors,"Our biggest source of underperformance was the consumer staples sector as we had a number of laggards, including Kerry Group, Philip Morris and Diageo. On the positive side, the three new purchases we made in Q2 during the post-Liberation Day market meltdown—Lam Research, ASML and Thermo Fisher Scientific—were each among our top contributors to returns in Q3. Our top contributor in Q3 was Alphabet, a long-time holding.",Seeking Alpha,"Fri, 14 Nov 2025 12:50:00 -0500",['paylimitwall'],GOOGL
